src,dst,relation,source_doc_id,source_chunk_id,experiment_ref,paper_doc_id,reaction_system,paper_reaction_system
paper:doc_0199,Claim:Zr_fcu_MOF_BDC_has_highest_porosity_amine_decreases_porosity_1_4_NDC_reduces_pore_size,supports,doc_0199,doc_0199_chunk_020666,,doc_0199,CORR,CORR
paper:doc_0200,Claim:cuprophilic_interactions_lower_energy_barrier_for_CO2_reduction,supports,doc_0200,doc_0200_chunk_020789,,doc_0200,CO2RR,CO2RR
paper:doc_0200,Claim:removal_of_Cu_I_Cu_I_interactions_increases_energy_barrier,supports,doc_0200,doc_0200_chunk_020792,,doc_0200,CO2RR,CO2RR
paper:doc_0203,Claim:Aliphatic_alcohol_additives_promote_C2_product_formation,supports,doc_0203,doc_0203_chunk_021035,,doc_0203,CO2RR,CO2RR
paper:doc_0203,Claim:Sn_salt_additive_promotes_CO_and_HCOOH_production,supports,doc_0203,doc_0203_chunk_021035,,doc_0203,CO2RR,CO2RR
paper:doc_0204,Claim:Active_space_includes_C_O_sigma_pi_O_H_bonds_Cu_4s_orbitals,supports,doc_0204,doc_0204_chunk_021209,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:CHO_and_COH_formation_involve_electron_transfer_increasing_work_function,supports,doc_0204,doc_0204_chunk_021234,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:CHO_formation_involves_proton_transfer_from_hydronium_ion,supports,doc_0204,doc_0204_chunk_021217,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:CHO_formation_involves_proton_transfer_from_hydronium_to_CO,supports,doc_0204,doc_0204_chunk_021217,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:COH_formation_pathway_is_transition_state_free_by_emb_CASPT2,supports,doc_0204,doc_0204_chunk_021224,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:COH_formation_via_PCET_is_transition_state_free_with_1_15_eV_reaction_energy,supports,doc_0204,doc_0204_chunk_021224,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:CO_reduction_on_Cu_111_proceeds_via_PCET_forming_COH_and_CHO,supports,doc_0204,doc_0204_chunk_021156,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:CO_reduction_proceeds_via_PCET_forming_COH_and_CHO,supports,doc_0204,doc_0204_chunk_021156,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:Cu19_clusters_represent_catalytic_sites_for_ECW_calculations,supports,doc_0204,doc_0204_chunk_021175,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:DFT_PBE_D3_incorrectly_favors_hollow_site_CO_adsorption_on_Cu_111,supports,doc_0204,doc_0204_chunk_021233,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:DFT_PBE_D3_predicts_barrierless_COH_formation_at_potentials_less_negative_than_experiment,supports,doc_0204,doc_0204_chunk_021241,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:Explicit_water_molecules_included_for_PCET_transition_states,supports,doc_0204,doc_0204_chunk_021255,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:Hydronium_ion_modeled_as_Eigen_cation_solvated_by_three_water_molecules,supports,doc_0204,doc_0204_chunk_021212,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:Hydronium_ion_solvated_by_water_models_acidified_solvent_environment,supports,doc_0204,doc_0204_chunk_021212,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:Surface_charge_effect_considered_for_free_energy_vs_applied_potential,supports,doc_0204,doc_0204_chunk_021255,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:emb_CASPT2_explains_later_hydrocarbon_onset_DFT_PBE_D3_inconsistent,supports,doc_0204,doc_0204_chunk_021259,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:emb_CASPT2_predicts_CHO_and_COH_formation_barriers_0_56_0_58_eV_at_0_9_V,supports,doc_0204,doc_0204_chunk_021241,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:emb_CASPT2_predicts_COH_formation_via_H_transfer_dominates_at_potentials_0_65_V,supports,doc_0204,doc_0204_chunk_021247,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:emb_CASPT2_predicts_PCET_and_H_transfer_pathways_compete_at_different_potentials,supports,doc_0204,doc_0204_chunk_021247,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:emb_CASPT2_predicts_atop_CO_adsorption_as_robust_minimum,supports,doc_0204,doc_0204_chunk_021233,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:emb_CASPT2_predicts_similar_barriers_for_CHO_and_COH_at_0_9_V_vs_RHE,supports,doc_0204,doc_0204_chunk_021241,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:pH_affects_activation_barriers_basic_conditions_increase_barriers,supports,doc_0204,doc_0204_chunk_021253,,doc_0204,CO2RR,CO2RR
paper:doc_0204,Claim:pH_affects_activation_barriers_higher_barriers_under_basic_conditions,supports,doc_0204,doc_0204_chunk_021253,,doc_0204,CO2RR,CO2RR
paper:doc_0207,Claim:CO2RR_proceeds_via_surface_bound_bidentate_tin_carbonate_intermediates,supports,doc_0207,doc_0207_chunk_021569,,doc_0207,CO2RR,CO2RR
paper:doc_0207,Claim:No_Sn_Sn_coordination_observed_in_SnPc_CNT_OH_catalyst,supports,doc_0207,doc_0207_chunk_021558,,doc_0207,CO2RR,CO2RR
paper:doc_0207,Claim:O_Sn_N4_site_lowers_energy_barrier_for_CO2_activation_and_HCOOH_formation,supports,doc_0207,doc_0207_chunk_021581,,doc_0207,CO2RR,CO2RR
paper:doc_0207,Claim:O_Sn_N4_site_lowers_energy_barrier_for_CO2_activation_and_HCOOH_formation,supports,doc_0207,doc_0207_chunk_021582,,doc_0207,CO2RR,CO2RR
paper:doc_0207,Claim:SnPc_CNT_OH_catalyst_shows_reversible_electronic_changes_under_CO2RR,supports,doc_0207,doc_0207_chunk_021575,,doc_0207,CO2RR,CO2RR
paper:doc_0207,Claim:SnPc_CNT_OH_features_single_Sn_atoms_with_100_axial_oxygen_coordination,supports,doc_0207,doc_0207_chunk_021552,,doc_0207,CO2RR,CO2RR
paper:doc_0207,Claim:SnPc_CNT_OH_has_Sn_IV_species_only_due_to_OH_functional_groups,supports,doc_0207,doc_0207_chunk_021554,,doc_0207,CO2RR,CO2RR
paper:doc_0210,Claim:Active_sites_for_CO_reduction_are_strong_CO_binding_sites_at_grain_boundaries,supports,doc_0210,doc_0210_chunk_021737,,doc_0210,CO2RR,CO2RR
paper:doc_0210,Claim:Strong_CO_binding_sites_increase_steady_state_CO_coverage_and_facilitate_CO_coupling,supports,doc_0210,doc_0210_chunk_021758,,doc_0210,CO2RR,CO2RR
paper:doc_0210,Claim:Strong_CO_binding_sites_supported_by_grain_boundaries_are_active_sites_for_CO_reduction,supports,doc_0210,doc_0210_chunk_021737,,doc_0210,CO2RR,CO2RR
paper:doc_0211,Claim:Co_complex_reduction_metal_and_ligand_centered,supports,doc_0211,doc_0211_chunk_021805,,doc_0211,CO2RR,CO2RR
paper:doc_0212,Claim:Co_I_is_active_catalytic_state_reducing_CO2_to_CO,supports,doc_0212,doc_0212_chunk_021867,,doc_0212,other_reaction,other_reaction
paper:doc_0212,Claim:rate_limiting_step_is_CO2_adsorption_or_Co_I_CO2_reduction,supports,doc_0212,doc_0212_chunk_021871,,doc_0212,other_reaction,other_reaction
paper:doc_0215,Claim:Rate_limiting_one_electron_transfer_step_with_Tafel_slope_150_mV_decade,supports,doc_0215,doc_0215_chunk_022202,,doc_0215,CO2RR,CO2RR
paper:doc_0216,Claim:Pd_and_Pt_atoms_are_active_sites_for_CO2_reduction,supports,doc_0216,doc_0216_chunk_022233,,doc_0216,CO2RR,CO2RR
paper:doc_0216,Claim:g_C3N4_provides_hydrogen_from_hydrogen_evolution_reaction,supports,doc_0216,doc_0216_chunk_022233,,doc_0216,CO2RR,CO2RR
paper:doc_0220,Claim:At_high_pH_C2_pathway_opens_by_CO_ad_dimerization,supports,doc_0220,doc_0220_chunk_022568,,doc_0220,CO2RR,CO2RR
paper:doc_0220,Claim:At_low_pH_C1_pathway_dominates_via_COH_ad_formation,supports,doc_0220,doc_0220_chunk_022568,,doc_0220,CO2RR,CO2RR
paper:doc_0220,Claim:At_neutral_pH_C2_pathway_proceeds_via_OC_COH_coupling,supports,doc_0220,doc_0220_chunk_022597,,doc_0220,CO2RR,CO2RR
paper:doc_0220,Claim:At_neutral_pH_CO_COH_coupling_shares_COH_ad_intermediate,supports,doc_0220,doc_0220_chunk_022568,,doc_0220,CO2RR,CO2RR
paper:doc_0220,Claim:At_pH_13_CO_ad_dimerizes_to_OC_CO2d_with_rate_limiting_step,supports,doc_0220,doc_0220_chunk_022594,,doc_0220,CO2RR,CO2RR
paper:doc_0220,Claim:At_pH_1_CHOH_ad_hydrogenation_dominates_dehydration_blocked,supports,doc_0220,doc_0220_chunk_022589,,doc_0220,CO2RR,CO2RR
paper:doc_0220,Claim:At_pH_1_and_7_hydrogenation_of_CO_ad_forms_COH_ad,supports,doc_0220,doc_0220_chunk_022588,,doc_0220,CO2RR,CO2RR
paper:doc_0220,Claim:At_pH_7_dehydration_to_CH_ad_competes_with_hydrogenation,supports,doc_0220,doc_0220_chunk_022592,,doc_0220,CO2RR,CO2RR
paper:doc_0220,Claim:Electrochemical_CO_reduction_on_Cu_111_is_pH_dependent,supports,doc_0220,doc_0220_chunk_022568,,doc_0220,CO2RR,CO2RR
paper:doc_0220,Claim:Electrochemical_reduction_of_CO_on_Cu_111_is_pH_dependent,supports,doc_0220,doc_0220_chunk_022568,,doc_0220,CO2RR,CO2RR
paper:doc_0220,Claim:Ethane_formation_kinetically_blocked_at_neutral_and_basic_pH,supports,doc_0220,doc_0220_chunk_022601,,doc_0220,CO2RR,CO2RR
paper:doc_0220,Claim:Ethylene_forms_via_elimination_with_fast_kinetics,supports,doc_0220,doc_0220_chunk_022601,,doc_0220,CO2RR,CO2RR
paper:doc_0220,Claim:Feeding_acetylene_shows_ethane_production_at_acidic_pH_only,supports,doc_0220,doc_0220_chunk_022612,,doc_0220,CO2RR,CO2RR
paper:doc_0220,Claim:Hydrogenation_of_CO_ad_by_Had_forms_COH_ad_at_pH_1_and_7,supports,doc_0220,doc_0220_chunk_022588,,doc_0220,CO2RR,CO2RR
paper:doc_0220,Claim:Surface_water_essential_for_dehydration_and_protonation_at_high_pH,supports,doc_0220,doc_0220_chunk_022594,,doc_0220,CO2RR,CO2RR
paper:doc_0220,Claim:Surface_water_essential_for_dehydration_and_protonation_steps,supports,doc_0220,doc_0220_chunk_022594,,doc_0220,CO2RR,CO2RR
paper:doc_0220,Claim:Surface_water_on_Cu_acts_as_proton_donor_for_dehydration_reductions,supports,doc_0220,doc_0220_chunk_022562,,doc_0220,CO2RR,CO2RR
paper:doc_0220,Claim:Surface_water_on_Cu_acts_as_strong_proton_donor_for_dehydration,supports,doc_0220,doc_0220_chunk_022562,,doc_0220,CO2RR,CO2RR
paper:doc_0221,Claim:Hydrolysis_of_hydrated_cations_buffers_local_pH_and_increases_local_CO2_concentration,supports,doc_0221,doc_0221_chunk_022658,,doc_0221,other_reaction,other_reaction
paper:doc_0221,Claim:Larger_cations_decrease_polarization_losses_by_buffering_pH_near_cathode,supports,doc_0221,doc_0221_chunk_022679,,doc_0221,other_reaction,other_reaction
paper:doc_0223,Claim:Rate_determining_step_involves_adsorbed_COOH_intermediate,supports,doc_0223,doc_0223_chunk_022824,,doc_0223,CO2RR,CO2RR
paper:doc_0226,Claim:RDS_is_CO_reduction_for_CO2RR,supports,doc_0226,doc_0226_chunk_022978,,doc_0226,CO2RR,CO2RR
paper:doc_0226,Claim:Strong_CO_binding_sites_with_undercoordinated_neighbor_promote_C_C_coupling,supports,doc_0226,doc_0226_chunk_022983,,doc_0226,CO2RR,CO2RR
paper:doc_0229,Claim:Ni_N4_C_has_higher_selectivity_for_CO2_reduction_over_hydrogen_evolution,supports,doc_0229,doc_0229_chunk_023192,,doc_0229,CO2RR,CO2RR
paper:doc_0229,Claim:Ni_N4_C_morphology_resembles_Ni_doped_g_C3N4_precursor,supports,doc_0229,doc_0229_chunk_023189,,doc_0229,CO2RR,CO2RR
paper:doc_0229,Claim:Ni_N4_sites_bond_exclusively_to_pyridinic_nitrogen,supports,doc_0229,doc_0229_chunk_023188,,doc_0229,CO2RR,CO2RR
paper:doc_0229,Claim:Ni_N4_sites_lower_formation_energy_of_COOH_intermediate,supports,doc_0229,doc_0229_chunk_023191,,doc_0229,CO2RR,CO2RR
paper:doc_0229,Claim:Ni_atoms_atomically_dispersed_and_coordinated_by_four_nitrogen_atoms,supports,doc_0229,doc_0229_chunk_023187,,doc_0229,CO2RR,CO2RR
paper:doc_0230,Claim:AuFe_CSNPs_exhibit_exclusive_CO_selectivity,supports,doc_0230,doc_0230_chunk_023225,,doc_0230,CO2RR,CO2RR
paper:doc_0230,Claim:AuFe_CSNPs_have_0_2_V_lower_overpotential_than_Au_NP,supports,doc_0230,doc_0230_chunk_023225,,doc_0230,CO2RR,CO2RR
paper:doc_0230,Claim:AuFe_CSNPs_have_nearly_100_fold_higher_mass_activity_than_Au_NP,supports,doc_0230,doc_0230_chunk_023225,,doc_0230,CO2RR,CO2RR
paper:doc_0231,Claim:Cu_100_favors_ethylene_formation,supports,doc_0231,doc_0231_chunk_023287,,doc_0231,CO2RR,CO2RR
paper:doc_0231,Claim:Cu_100_terraces_more_active_for_ethylene_due_to_lower_CO_dimerization_barrier,supports,doc_0231,doc_0231_chunk_023287,,doc_0231,CO2RR,CO2RR
paper:doc_0231,Claim:Cu_110_favors_secondary_C2_products,supports,doc_0231,doc_0231_chunk_023287,,doc_0231,CO2RR,CO2RR
paper:doc_0231,Claim:Cu_111_favors_methane_and_HCOOH,supports,doc_0231,doc_0231_chunk_023287,,doc_0231,CO2RR,CO2RR
paper:doc_0231,Claim:FTIR_shows_hydrogenated_CO_dimer_intermediate_with_Li_and_Na_but_not_Rb_and_Cs,supports,doc_0231,doc_0231_chunk_023311,,doc_0231,CO2RR,CO2RR
paper:doc_0231,Claim:alkaline_cations_stabilize_C_C_bonded_intermediates,supports,doc_0231,doc_0231_chunk_023314,,doc_0231,CO2RR,CO2RR
paper:doc_0231,Claim:alkaline_cations_stabilize_C_C_bonded_intermediates_enhancing_ethylene_formation,supports,doc_0231,doc_0231_chunk_023321,,doc_0231,CO2RR,CO2RR
paper:doc_0231,Claim:ethylene_and_ethanol_share_late_stage_bifurcation,supports,doc_0231,doc_0231_chunk_023287,,doc_0231,CO2RR,CO2RR
paper:doc_0231,Claim:ethylene_and_methane_formation_pathways_bifurcate_early,supports,doc_0231,doc_0231_chunk_023287,,doc_0231,CO2RR,CO2RR
paper:doc_0231,Claim:ethylene_and_methane_pathways_bifurcate_early_during_CO_reduction,supports,doc_0231,doc_0231_chunk_023287,,doc_0231,CO2RR,CO2RR
paper:doc_0231,Claim:ethylene_formation_involves_early_electron_transfer_to_CO_dimer,supports,doc_0231,doc_0231_chunk_023288,,doc_0231,CO2RR,CO2RR
paper:doc_0231,Claim:larger_cations_increase_ethylene_selectivity_at_potentials_0_45_V,supports,doc_0231,doc_0231_chunk_023284,,doc_0231,CO2RR,CO2RR
paper:doc_0231,Claim:larger_cations_increase_ethylene_selectivity_at_potentials_0_45_V_vs_RHE,supports,doc_0231,doc_0231_chunk_023284,,doc_0231,CO2RR,CO2RR
paper:doc_0231,Claim:methane_favored_at_more_negative_potentials,supports,doc_0231,doc_0231_chunk_023284,,doc_0231,CO2RR,CO2RR
paper:doc_0231,Claim:methane_formation_via_concerted_proton_electron_transfers,supports,doc_0231,doc_0231_chunk_023288,,doc_0231,CO2RR,CO2RR
paper:doc_0231,Claim:rate_determining_step_is_CO_hydrogenation_easier_with_alkaline_cations,supports,doc_0231,doc_0231_chunk_023284,,doc_0231,CO2RR,CO2RR
paper:doc_0236,Claim:Ag_incorporation_enhances_Cu2O_overlayer_stabilization_and_CO_intermediate_availability,supports,doc_0236,doc_0236_chunk_023629,,doc_0236,CO2RR,CO2RR
paper:doc_0239,Claim:Concerted_solvent_water_addition_reaction_barrier_0_81_eV_pH_and_potential_independent,supports,doc_0239,doc_0239_chunk_023975,,doc_0239,CO2RR,CO2RR
paper:doc_0239,Claim:Electrochemical_CO_reduction_produces_oxygenate_products,supports,doc_0239,doc_0239_chunk_023958,,doc_0239,CO2RR,CO2RR
paper:doc_0239,Claim:GECH_reaction_barrier_0_81_eV_independent_of_pH_and_potential,supports,doc_0239,doc_0239_chunk_023975,,doc_0239,CO2RR,CO2RR
paper:doc_0239,Claim:Grotthuss_chain_enables_concerted_solvent_water_oxygen_addition,supports,doc_0239,doc_0239_chunk_023974,,doc_0239,CO2RR,CO2RR
paper:doc_0239,Claim:Grotthuss_chain_enables_solvent_water_oxygen_addition,supports,doc_0239,doc_0239_chunk_023974,,doc_0239,CO2RR,CO2RR
paper:doc_0239,Claim:Oxygen_atoms_incorporated_from_solvent_water_not_CO,supports,doc_0239,doc_0239_chunk_023958,,doc_0239,CO2RR,CO2RR
paper:doc_0239,Claim:Oxygenate_products_incorporate_oxygen_from_solvent_water,supports,doc_0239,doc_0239_chunk_023958,,doc_0239,CO2RR,CO2RR
paper:doc_0242,Claim:Zn_NPs_catalyze_CO2RR_producing_CO_and_H2_with_size_dependent_activity_and_selectivity,supports,doc_0242,doc_0242_chunk_024181,,doc_0242,CO2RR,CO2RR
paper:doc_0243,Claim:Multi_electron_transfer_facilitated_by_MOL_organization,supports,doc_0243,doc_0243_chunk_024249,,doc_0243,CO2RR,CO2RR
paper:doc_0243,Claim:Photocatalytic_CO2_reduction_via_reductive_quenching_by_BIH,supports,doc_0243,doc_0243_chunk_024252,,doc_0243,CO2RR,CO2RR
paper:doc_0247,Claim:55_acetaldehyde_hydrated_at_room_temperature,supports,doc_0247,doc_0247_chunk_024651,,doc_0247,CO2RR,CO2RR
paper:doc_0247,Claim:Acetaldehyde_hydrates_to_ethane_1_1_diol_causing_isotopic_scrambling_with_solvent_water,supports,doc_0247,doc_0247_chunk_024651,,doc_0247,CO2RR,CO2RR
paper:doc_0247,Claim:Acetaldehyde_is_intermediate_in_CO_and_CO2_reduction_to_ethanol_over_Cu,supports,doc_0247,doc_0247_chunk_024648,,doc_0247,CO2RR,CO2RR
paper:doc_0247,Claim:Acetaldehyde_is_intermediate_to_ethanol_over_Cu,supports,doc_0247,doc_0247_chunk_024648,,doc_0247,CO2RR,CO2RR
paper:doc_0247,Claim:Acetate_forms_via_Cannizzaro_type_disproportionation,supports,doc_0247,doc_0247_chunk_024661,,doc_0247,CO2RR,CO2RR
paper:doc_0247,Claim:Acetate_forms_via_Cannizzaro_type_disproportionation_of_acetaldehyde_under_alkaline_conditions,supports,doc_0247,doc_0247_chunk_024661,,doc_0247,CO2RR,CO2RR
paper:doc_0247,Claim:Cu_reduces_CO_and_CO2_to_multicarbon_products,supports,doc_0247,doc_0247_chunk_024644,,doc_0247,CO2RR,CO2RR
paper:doc_0247,Claim:Electrochemical_reduction_of_CO_and_CO2_over_Cu_produces_multicarbon_products,supports,doc_0247,doc_0247_chunk_024644,,doc_0247,CO2RR,CO2RR
paper:doc_0247,Claim:Hydroxide_catalyzed_hydration_of_acetaldehyde_occurs_near_Cu_cathode_under_alkaline_conditions,supports,doc_0247,doc_0247_chunk_024655,,doc_0247,CO2RR,CO2RR
paper:doc_0247,Claim:Hydroxide_catalyzes_acetaldehyde_hydration_near_Cu_cathode,supports,doc_0247,doc_0247_chunk_024655,,doc_0247,CO2RR,CO2RR
paper:doc_0247,Claim:Isotopic_scrambling_explains_oxygen_in_n_propanol,supports,doc_0247,doc_0247_chunk_024658,,doc_0247,CO2RR,CO2RR
paper:doc_0247,Claim:Isotopic_scrambling_explains_oxygen_incorporation_into_n_propanol_and_other_oxygenates,supports,doc_0247,doc_0247_chunk_024658,,doc_0247,CO2RR,CO2RR
paper:doc_0247,Claim:Proton_shuttle_catalysis_lowers_free_energy_barrier_between_acetaldehyde_and_ethane_1_1_diol,supports,doc_0247,doc_0247_chunk_024652,,doc_0247,CO2RR,CO2RR
paper:doc_0247,Claim:Water_proton_shuttle_lowers_acetaldehyde_hydration_barrier,supports,doc_0247,doc_0247_chunk_024652,,doc_0247,CO2RR,CO2RR
paper:doc_0249,Claim:Ruthenium_to_cptpy_metal_to_ligand_charge_transfer_MLCT,supports,doc_0249,doc_0249_chunk_024827,,doc_0249,other_reaction,other_reaction
paper:doc_0253,Claim:Cu_N4_sites_favor_methanol_over_methane_formation,supports,doc_0253,doc_0253_chunk_025207,,doc_0253,CORR,CORR
paper:doc_0254,Claim:FTIR_SEC_shows_in_situ_CoI_CO_species_during_CO2_to_CO_reduction,supports,doc_0254,doc_0254_chunk_025361,,doc_0254,CO2RR,CO2RR
paper:doc_0254,Claim:Light_induced_metal_carbonyl_dissociation_promotes_CO_release,supports,doc_0254,doc_0254_chunk_025365,,doc_0254,CO2RR,CO2RR
paper:doc_0254,Claim:Pentacoordinate_and_hexacoordinate_Co_I_species_coexist,supports,doc_0254,doc_0254_chunk_025307,,doc_0254,CO2RR,CO2RR
paper:doc_0254,Claim:Six_coordinate_Co_III_complex_formed_after_electrolysis_under_CO,supports,doc_0254,doc_0254_chunk_025311,,doc_0254,CO2RR,CO2RR
paper:doc_0256,Claim:CuAg_catalyst_enhances_selectivity_and_activity_for_CO2_reduction_to_ethylene,supports,doc_0256,doc_0256_chunk_025554,,doc_0256,transferable,both
paper:doc_0257,Claim:Bi_MOF_precursor_has_nanobundles_shaped_morphology_with_8_nm_height,supports,doc_0257,doc_0257_chunk_025606,,doc_0257,CO2RR,CO2RR
paper:doc_0257,Claim:Bi_N4_C_shows_higher_selectivity_for_CO2_to_CO_than_H2_evolution,supports,doc_0257,doc_0257_chunk_025620,,doc_0257,CO2RR,CO2RR
paper:doc_0257,Claim:Bi_N4_sites_have_lower_Gibbs_free_energy_for_COOH_formation_than_BiC4_and_Bi_110,supports,doc_0257,doc_0257_chunk_025619,,doc_0257,CO2RR,CO2RR
paper:doc_0257,Claim:Bi_atoms_coordinated_by_four_nitrogen_atoms_Bi_N4_on_N_doped_carbon,supports,doc_0257,doc_0257_chunk_025612,,doc_0257,CO2RR,CO2RR
paper:doc_0257,Claim:Bi_atoms_in_low_valent_state_Bi_without_Bi_peaks_in_XRD,supports,doc_0257,doc_0257_chunk_025609,,doc_0257,CO2RR,CO2RR
paper:doc_0257,Claim:Bi_nanoparticles_vanish_and_atomize_to_single_atoms_under_NH3_at_23_600_C,supports,doc_0257,doc_0257_chunk_025607,,doc_0257,CO2RR,CO2RR
paper:doc_0257,Claim:CO2RR_proceeds_via_COOH_intermediate_at_Bi_N4_sites_producing_CO,supports,doc_0257,doc_0257_chunk_025600,,doc_0257,CO2RR,CO2RR
paper:doc_0257,Claim:High_porosity_and_isolated_Bi_atoms_dispersed_on_carbon_networks,supports,doc_0257,doc_0257_chunk_025608,,doc_0257,CO2RR,CO2RR
paper:doc_0258,Claim:Electron_transfer_via_Fe3_trimers_and_phthalocyanine_linkers,supports,doc_0258,doc_0258_chunk_025674,,doc_0258,CO2RR,CO2RR
paper:doc_0258,Claim:MOF_1992_Mg_3_shows_conductivity_along_c_axis,supports,doc_0258,doc_0258_chunk_025674,,doc_0258,CO2RR,CO2RR
paper:doc_0258,Claim:MOF_1992_is_an_anionic_3D_metal_catecholate_framework,supports,doc_0258,doc_0258_chunk_025656,,doc_0258,CO2RR,CO2RR
paper:doc_0258,Claim:Mg2_can_replace_Fe3_counterions_without_structure_change,supports,doc_0258,doc_0258_chunk_025669,,doc_0258,CO2RR,CO2RR
paper:doc_0259,Claim:CO2_reduction_to_CO_and_HER_compete_on_gold_electrode,supports,doc_0259,doc_0259_chunk_025779,,doc_0259,CO2RR,CO2RR
paper:doc_0259,Claim:HER_proceeds_via_bicarbonate_mediated_proton_and_water_reduction_pathways,supports,doc_0259,doc_0259_chunk_025779,,doc_0259,CO2RR,CO2RR
paper:doc_0261,Claim:Amine_acts_as_proton_shuttle_facilitating_Mn_hydride_formation,supports,doc_0261,doc_0261_chunk_025960,,doc_0261,CORR,CORR
paper:doc_0265,Claim:Pd_forms_metallic_Pd_Co_solid_solution_particles_during_reduction,supports,doc_0265,doc_0265_chunk_026351,,doc_0265,other_reaction,other_reaction
paper:doc_0265,Claim:Pd_occupies_B_site_in_ABO3_perovskite_lattice,supports,doc_0265,doc_0265_chunk_026349,,doc_0265,other_reaction,other_reaction
paper:doc_0265,Claim:Pd_reincorporates_as_trivalent_Pd_at_B_site_during_oxidation,supports,doc_0265,doc_0265_chunk_026351,,doc_0265,other_reaction,other_reaction
